num_conn,startTimet,orig_pt,resp_pt1,orig_ht,resp_ht,duration,protocol_type,resp_pt2,flag,src_bytes,dst_bytes,land,wrong_fragment,urg,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_hot_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate_sec,rerror_rate,srv_error_rate_sec,same_srv_rate,diff_srv_rate,dst_host_diff_srv_rate,count_100,srv_count_100,same_srv_rate_100,diff_srv_rate_100,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rat,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
2017,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.337805,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,1007,0.0,0.0,0.0,0.0,0.9710700000000001,0.02893,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2018,1580558703.439178,56879,60099,127.0.0.1,127.0.0.1,0.0,udp,60099,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,0.000496,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2019,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.337833,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,1008,0.0,0.0,0.0,0.0,0.9710979999999999,0.028901999999999997,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2020,1580558703.4392052,56879,51314,127.0.0.1,127.0.0.1,0.0,udp,51314,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,0.000496,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2021,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.337859,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,1009,0.0,0.0,0.0,0.0,0.971126,0.028874,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2022,1580558703.4392312,56879,54075,127.0.0.1,127.0.0.1,0.0,udp,54075,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,0.000495,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2023,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.3378860000000001,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,1010,0.0,0.0,0.0,0.0,0.9711540000000001,0.028845999999999997,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2024,1580558703.439259,56879,40907,127.0.0.1,127.0.0.1,0.0,udp,40907,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,0.000495,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2025,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.337914,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,1011,0.0,0.0,0.0,0.0,0.971182,0.028818,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2026,1580558703.439286,56879,28638,127.0.0.1,127.0.0.1,0.0,udp,28638,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,0,0.0004940000000000001,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2027,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.33794,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,1012,0.0,0.0,0.0,0.0,0.971209,0.028791000000000004,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2028,1580558703.439312,56879,11430,127.0.0.1,127.0.0.1,0.0,udp,11430,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,0,0.0004940000000000001,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2029,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.337967,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043,1013,0.0,0.0,0.0,0.0,0.9712370000000001,0.028763,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2030,1580558703.4393392,56879,11503,127.0.0.1,127.0.0.1,0.0,udp,11503,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2028,0,0.000493,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2031,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.337993,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,1014,0.0,0.0,0.0,0.0,0.9712639999999999,0.028736,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2032,1580558703.439366,56879,57511,127.0.0.1,127.0.0.1,0.0,udp,57511,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2030,0,0.000493,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2033,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.338021,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,1015,0.0,0.0,0.0,0.0,0.971292,0.028707999999999997,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2034,1580558703.439393,56879,14019,127.0.0.1,127.0.0.1,0.0,udp,14019,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,0,0.000492,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2035,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.338047,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,1016,0.0,0.0,0.0,0.0,0.971319,0.028681,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2036,1580558703.439419,56879,16774,127.0.0.1,127.0.0.1,0.0,udp,16774,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034,0,0.000492,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2037,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.338074,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,1017,0.0,0.0,0.0,0.0,0.971347,0.028652999999999998,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2038,1580558703.4394462,56879,21760,127.0.0.1,127.0.0.1,0.0,udp,21760,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2036,0,0.000491,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2039,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.3381,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,1018,0.0,0.0,0.0,0.0,0.971374,0.028626,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2040,1580558703.4394732,56879,45619,127.0.0.1,127.0.0.1,0.0,udp,45619,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2038,0,0.000491,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2041,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.338127,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049,1019,0.0,0.0,0.0,0.0,0.9714010000000001,0.028599,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2042,1580558703.4394991,56879,37327,127.0.0.1,127.0.0.1,0.0,udp,37327,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040,0,0.00049,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2043,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.3381530000000001,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,1020,0.0,0.0,0.0,0.0,0.9714290000000001,0.028571,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2044,1580558703.439526,56879,16083,127.0.0.1,127.0.0.1,0.0,udp,16083,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042,0,0.00049,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2045,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.33818,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,1021,0.0,0.0,0.0,0.0,0.971456,0.028544,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2046,1580558703.439552,56879,37530,127.0.0.1,127.0.0.1,0.0,udp,37530,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044,0,0.000489,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2047,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.338207,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,1022,0.0,0.0,0.0,0.0,0.971483,0.028517,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2048,1580558703.439579,56879,30510,127.0.0.1,127.0.0.1,0.0,udp,30510,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2046,0,0.000489,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2049,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.338233,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,1023,0.0,0.0,0.0,0.0,0.97151,0.028489999999999998,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2050,1580558703.439606,56879,39416,127.0.0.1,127.0.0.1,0.0,udp,39416,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,0,0.000488,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2051,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.3382610000000001,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1054,1024,0.0,0.0,0.0,0.0,0.9715370000000001,0.028463,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2052,1580558703.439633,56879,59547,127.0.0.1,127.0.0.1,0.0,udp,59547,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050,0,0.000488,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2053,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.338287,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055,1025,0.0,0.0,0.0,0.0,0.971564,0.028436000000000003,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2054,1580558703.4396589,56879,54261,127.0.0.1,127.0.0.1,0.0,udp,54261,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2052,0,0.000487,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2055,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.3383129999999999,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056,1026,0.0,0.0,0.0,0.0,0.971591,0.028408999999999997,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2056,1580558703.4396858,56879,58704,127.0.0.1,127.0.0.1,0.0,udp,58704,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2054,0,0.000487,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2057,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.3383399999999999,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,1027,0.0,0.0,0.0,0.0,0.971618,0.028382,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2058,1580558703.4397118,56879,53766,127.0.0.1,127.0.0.1,0.0,udp,53766,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056,0,0.00048600000000000005,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2059,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.338366,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,1028,0.0,0.0,0.0,0.0,0.9716450000000001,0.028355,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2060,1580558703.43974,56879,29762,127.0.0.1,127.0.0.1,0.0,udp,29762,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2058,0,0.00048600000000000005,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2061,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.338394,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059,1029,0.0,0.0,0.0,0.0,0.971671,0.028329000000000003,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2062,1580558703.44208,56879,37177,127.0.0.1,127.0.0.1,0.0,udp,37177,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2060,0,0.00048499999999999997,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2063,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.340759,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,1030,0.0,0.0,0.0,0.0,0.971698,0.028301999999999997,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2064,1580558703.4421391,56879,23725,127.0.0.1,127.0.0.1,0.0,udp,23725,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2062,0,0.00048499999999999997,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2065,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.3407959999999999,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,1031,0.0,0.0,0.0,0.0,0.971725,0.028275,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2066,1580558703.442172,56879,29923,127.0.0.1,127.0.0.1,0.0,udp,29923,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064,0,0.000484,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2067,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.3408280000000001,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,1032,0.0,0.0,0.0,0.0,0.971751,0.028249,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2068,1580558703.442203,56879,4542,127.0.0.1,127.0.0.1,0.0,udp,4542,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2066,0,0.000484,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2069,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.3408579999999999,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063,1033,0.0,0.0,0.0,0.0,0.971778,0.028222000000000004,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2070,1580558703.4422321,56879,56769,127.0.0.1,127.0.0.1,0.0,udp,56769,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2068,0,0.000484,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2071,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.3408879999999999,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,1034,0.0,0.0,0.0,0.0,0.9718040000000001,0.028194999999999998,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2072,1580558703.442262,56879,41198,127.0.0.1,127.0.0.1,0.0,udp,41198,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070,0,0.00048300000000000003,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2073,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.340917,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,1035,0.0,0.0,0.0,0.0,0.971831,0.028169,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2074,1580558703.442292,56879,22945,127.0.0.1,127.0.0.1,0.0,udp,22945,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2072,0,0.00048300000000000003,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2075,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.340948,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066,1036,0.0,0.0,0.0,0.0,0.971857,0.028143,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2076,1580558703.442322,56879,49377,127.0.0.1,127.0.0.1,0.0,udp,49377,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2074,0,0.000482,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2077,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.340977,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,1037,0.0,0.0,0.0,0.0,0.971884,0.028116000000000002,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2078,1580558703.4423509,56879,24039,127.0.0.1,127.0.0.1,0.0,udp,24039,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076,0,0.000482,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2079,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.341007,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068,1038,0.0,0.0,0.0,0.0,0.97191,0.028089999999999997,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2080,1580558703.4423802,56879,65200,127.0.0.1,127.0.0.1,0.0,udp,65200,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2078,0,0.000481,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2081,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.3410360000000001,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069,1039,0.0,0.0,0.0,0.0,0.971936,0.028064,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2082,1580558703.442432,56879,37307,127.0.0.1,127.0.0.1,0.0,udp,37307,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080,0,0.000481,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2083,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.3410879999999998,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,1040,0.0,0.0,0.0,0.0,0.9719629999999999,0.028037,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2084,1580558703.442462,56879,44669,127.0.0.1,127.0.0.1,0.0,udp,44669,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2082,0,0.00047999999999999996,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2085,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.3411170000000001,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,1041,0.0,0.0,0.0,0.0,0.971989,0.028011,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2086,1580558703.442491,56879,53380,127.0.0.1,127.0.0.1,0.0,udp,53380,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2084,0,0.00047999999999999996,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2087,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.3411469999999999,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,1042,0.0,0.0,0.0,0.0,0.972015,0.027985000000000003,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2088,1580558703.442521,56879,39507,127.0.0.1,127.0.0.1,0.0,udp,39507,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2086,0,0.000479,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2089,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.341177,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073,1043,0.0,0.0,0.0,0.0,0.9720409999999999,0.027958999999999998,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2090,1580558703.442551,56879,14605,127.0.0.1,127.0.0.1,0.0,udp,14605,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2088,0,0.000479,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2091,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.341206,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,1044,0.0,0.0,0.0,0.0,0.972067,0.027933,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2092,1580558703.44258,56879,15646,127.0.0.1,127.0.0.1,0.0,udp,15646,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2090,0,0.000478,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2093,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.341236,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,1045,0.0,0.0,0.0,0.0,0.972093,0.027906999999999998,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2094,1580558703.44261,56879,44560,127.0.0.1,127.0.0.1,0.0,udp,44560,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092,0,0.000478,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2095,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.341265,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,1046,0.0,0.0,0.0,0.0,0.9721190000000001,0.027881,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2096,1580558703.4426382,56879,17811,127.0.0.1,127.0.0.1,0.0,udp,17811,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2094,0,0.000478,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2097,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.341294,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077,1047,0.0,0.0,0.0,0.0,0.972145,0.027855,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2098,1580558703.442667,56879,36708,127.0.0.1,127.0.0.1,0.0,udp,36708,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2096,0,0.00047699999999999994,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2099,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.341323,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,1048,0.0,0.0,0.0,0.0,0.9721709999999999,0.027829000000000003,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2100,1580558703.442697,56879,47431,127.0.0.1,127.0.0.1,0.0,udp,47431,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2098,0,0.00047699999999999994,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2101,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.341352,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,1049,0.0,0.0,0.0,0.0,0.972196,0.027804000000000002,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
2102,1580558703.442726,56879,18557,127.0.0.1,127.0.0.1,0.0,udp,18557,OTH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0.00047599999999999997,0.0,0.0,0.0,0.0,1.0,0.0,100,0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0
2103,1580558702.101357,3,3,127.0.0.1,127.0.0.1,1.341382,icmp,3,SH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,1050,0.0,0.0,0.0,0.0,0.9722219999999999,0.027777999999999997,0.0,100,50,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
