num_conn,startTimet,orig_pt,resp_pt1,orig_ht,resp_ht,duration,protocol_type,resp_pt2,flag,src_bytes,dst_bytes,land,wrong_fragment,urg,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_hot_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate_sec,rerror_rate,srv_error_rate_sec,same_srv_rate,diff_srv_rate,dst_host_diff_srv_rate,count_100,srv_count_100,same_srv_rate_100,diff_srv_rate_100,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rat,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
864,1580559790.0890038,61865,50006,127.0.0.1,127.0.0.1,1.2e-05,tcp,50006,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,0,0.0,0.0,0.996524,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
865,1580559790.089035,61865,407,127.0.0.1,127.0.0.1,1.2e-05,tcp,407,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,0.0,0.0,0.9965280000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
866,1580559790.089065,61865,7778,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,7778,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,0,0.0,0.0,0.996532,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
867,1580559790.089097,61865,5633,127.0.0.1,127.0.0.1,1.2e-05,tcp,5633,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,0,0.0,0.0,0.9965360000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
868,1580559790.089127,61865,711,127.0.0.1,127.0.0.1,1.2e-05,tcp,711,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,0,0.0,0.0,0.99654,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
869,1580559790.089158,61865,3017,127.0.0.1,127.0.0.1,1.2e-05,tcp,3017,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,0,0.0,0.0,0.9965440000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
870,1580559790.089188,61865,1058,127.0.0.1,127.0.0.1,1.2e-05,tcp,1058,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,0,0.0,0.0,0.996548,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
871,1580559790.0892189,61865,311,127.0.0.1,127.0.0.1,1.2e-05,tcp,311,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0,0.0,0.0,0.996552,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
872,1580559790.08925,61865,5221,127.0.0.1,127.0.0.1,1.2e-05,tcp,5221,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,0,0.0,0.0,0.996556,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
873,1580559790.089281,61865,3766,127.0.0.1,127.0.0.1,1.2e-05,tcp,3766,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872,0,0.0,0.0,0.99656,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
874,1580559790.089311,61865,1840,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,1840,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,0,0.0,0.0,0.9965639999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
875,1580559790.0893419,61865,2383,127.0.0.1,127.0.0.1,1.2e-05,tcp,2383,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874,0,0.0,0.0,0.996567,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
876,1580559790.0893722,61865,99,127.0.0.1,127.0.0.1,1.2e-05,tcp,99,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0.0,0.0,0.9965709999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
877,1580559790.089403,61865,5915,127.0.0.1,127.0.0.1,1.2e-05,tcp,5915,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,0,0.0,0.0,0.996575,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
878,1580559790.089434,61865,524,127.0.0.1,127.0.0.1,1.1e-05,tcp,524,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,0,0.0,0.0,0.9965790000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
879,1580559790.089464,61865,9999,127.0.0.1,127.0.0.1,1.1e-05,tcp,9999,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,0,0.0,0.0,0.996583,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
880,1580559790.089494,61865,57797,127.0.0.1,127.0.0.1,1.2e-05,tcp,57797,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,0,0.0,0.0,0.9965870000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
881,1580559790.091836,61865,497,127.0.0.1,127.0.0.1,3.1e-05,tcp,497,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,0,0.0,0.0,0.996591,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
882,1580559790.0918891,61865,3003,127.0.0.1,127.0.0.1,1.4000000000000001e-05,tcp,3003,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,0,0.0,0.0,0.9965950000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
883,1580559790.091921,61865,5903,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,5903,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,0,0.0,0.0,0.996599,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
884,1580559790.091953,61865,6667,127.0.0.1,127.0.0.1,1.2e-05,tcp,6667,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,0,0.0,0.0,0.9966020000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
885,1580559790.091984,61865,1503,127.0.0.1,127.0.0.1,1.2e-05,tcp,1503,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,0,0.0,0.0,0.996606,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
886,1580559790.092014,61865,5800,127.0.0.1,127.0.0.1,1.2e-05,tcp,5800,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885,0,0.0,0.0,0.99661,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
887,1580559790.09215,61865,179,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,179,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886,0,0.0,0.0,0.9966139999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
888,1580559790.092183,61865,5950,127.0.0.1,127.0.0.1,1.2e-05,tcp,5950,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,0,0.0,0.0,0.996618,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
889,1580559790.092214,61865,49157,127.0.0.1,127.0.0.1,1.2e-05,tcp,49157,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,0,0.0,0.0,0.9966219999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
890,1580559790.0922449,61865,1352,127.0.0.1,127.0.0.1,1.4000000000000001e-05,tcp,1352,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889,0,0.0,0.0,0.996625,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
891,1580559790.092278,61865,777,127.0.0.1,127.0.0.1,1.2e-05,tcp,777,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,0,0.0,0.0,0.9966290000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
892,1580559790.092309,61865,7402,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,7402,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,0,0.0,0.0,0.996633,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
893,1580559790.092366,61865,9207,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,9207,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,0,0.0,0.0,0.9966370000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
894,1580559790.092398,61865,21571,127.0.0.1,127.0.0.1,1.2e-05,tcp,21571,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,0,0.0,0.0,0.996641,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
895,1580559790.092428,61865,3527,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,3527,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,0,0.0,0.0,0.9966440000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
896,1580559790.092459,61865,8383,127.0.0.1,127.0.0.1,1.2e-05,tcp,8383,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895,0,0.0,0.0,0.996648,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
897,1580559790.09249,61865,6346,127.0.0.1,127.0.0.1,1.2e-05,tcp,6346,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,0,0.0,0.0,0.9966520000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
898,1580559790.0925212,61865,545,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,545,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,0,0.0,0.0,0.996656,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
899,1580559790.092552,61865,5815,127.0.0.1,127.0.0.1,1.2e-05,tcp,5815,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,0,0.0,0.0,0.996659,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
900,1580559790.092582,61865,1124,127.0.0.1,127.0.0.1,1.2e-05,tcp,1124,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,0,0.0,0.0,0.996663,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
901,1580559790.092613,61865,32768,127.0.0.1,127.0.0.1,1.2e-05,tcp,32768,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0.0,0.0,0.996667,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
902,1580559790.092644,61865,211,127.0.0.1,127.0.0.1,1.1e-05,tcp,211,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0,0.0,0.0,0.9966700000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
903,1580559790.092674,61865,1100,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,1100,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,0,0.0,0.0,0.996674,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
904,1580559790.092705,61865,514,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,514,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,0.0,0.0,0.9966780000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
905,1580559790.092736,61865,3370,127.0.0.1,127.0.0.1,1.2e-05,tcp,3370,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904,0,0.0,0.0,0.9966809999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
906,1580559790.092767,61865,1011,127.0.0.1,127.0.0.1,1.1e-05,tcp,1011,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,0,0.0,0.0,0.996685,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
907,1580559790.092797,61865,8290,127.0.0.1,127.0.0.1,1.2e-05,tcp,8290,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,0,0.0,0.0,0.9966889999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
908,1580559790.0928268,61865,3800,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,3800,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,0,0.0,0.0,0.996692,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
909,1580559790.092859,61865,7627,127.0.0.1,127.0.0.1,1.1e-05,tcp,7627,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,0,0.0,0.0,0.9966959999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
910,1580559790.092889,61865,6881,127.0.0.1,127.0.0.1,1.2e-05,tcp,6881,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,0,0.0,0.0,0.9967,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
911,1580559790.0929189,61865,808,127.0.0.1,127.0.0.1,1.2e-05,tcp,808,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,0,0.0,0.0,0.9967030000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
912,1580559790.09295,61865,5998,127.0.0.1,127.0.0.1,1.1e-05,tcp,5998,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,0,0.0,0.0,0.996707,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
913,1580559790.0929801,61865,7676,127.0.0.1,127.0.0.1,1.2e-05,tcp,7676,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,0,0.0,0.0,0.996711,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
914,1580559790.093011,61865,563,127.0.0.1,127.0.0.1,1.2e-05,tcp,563,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913,0,0.0,0.0,0.996714,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
915,1580559790.093042,61865,1037,127.0.0.1,127.0.0.1,1.2e-05,tcp,1037,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,0,0.0,0.0,0.996718,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
916,1580559790.0930731,61865,8222,127.0.0.1,127.0.0.1,1.1e-05,tcp,8222,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,0,0.0,0.0,0.996721,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
917,1580559790.093103,61865,32784,127.0.0.1,127.0.0.1,1.2e-05,tcp,32784,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,0,0.0,0.0,0.996725,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
918,1580559790.093133,61865,2288,127.0.0.1,127.0.0.1,1.2e-05,tcp,2288,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917,0,0.0,0.0,0.9967280000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
919,1580559790.093164,61865,1248,127.0.0.1,127.0.0.1,1.2e-05,tcp,1248,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,0,0.0,0.0,0.996732,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
920,1580559790.093195,61865,1580,127.0.0.1,127.0.0.1,1.2e-05,tcp,1580,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,0,0.0,0.0,0.9967360000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
921,1580559790.093225,61865,42,127.0.0.1,127.0.0.1,1.2e-05,tcp,42,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0,0.0,0.0,0.9967389999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
922,1580559790.093256,61865,6565,127.0.0.1,127.0.0.1,1.2e-05,tcp,6565,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,0,0.0,0.0,0.996743,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
923,1580559790.093287,61865,16018,127.0.0.1,127.0.0.1,1.2e-05,tcp,16018,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,0,0.0,0.0,0.9967459999999999,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
924,1580559790.093317,61865,1026,127.0.0.1,127.0.0.1,1.2e-05,tcp,1026,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,0,0.0,0.0,0.99675,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
925,1580559790.093347,61865,3404,127.0.0.1,127.0.0.1,1.2e-05,tcp,3404,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,0,0.0,0.0,0.9967530000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
926,1580559790.0933778,61865,2222,127.0.0.1,127.0.0.1,1.2e-05,tcp,2222,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,0,0.0,0.0,0.996757,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
927,1580559790.093408,61865,1069,127.0.0.1,127.0.0.1,1.3000000000000001e-05,tcp,1069,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,0,0.0,0.0,0.9967600000000001,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
928,1580559790.093439,61865,1055,127.0.0.1,127.0.0.1,1.2e-05,tcp,1055,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,0,0.0,0.0,0.996764,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
929,1580559790.0934699,61865,7777,127.0.0.1,127.0.0.1,1.1e-05,tcp,7777,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,0,0.0,0.0,0.996767,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
930,1580559790.0935,61865,7201,127.0.0.1,127.0.0.1,1.2e-05,tcp,7201,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,0,0.0,0.0,0.996771,0.0,0.0,1.0,0.0,100,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
931,1580559790.095839,61866,8994,127.0.0.1,127.0.0.1,2.8999999999999997e-05,tcp,8994,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,1,0.0,0.0,0.9967739999999999,1.0,0.001075,0.998925,0.0,100,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
932,1580559790.140127,61866,57797,127.0.0.1,127.0.0.1,3.6e-05,tcp,57797,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,1,0.0,0.0,0.996778,1.0,0.001074,0.998926,0.0,100,1,0.01,0.99,0.01,0.0,0.0,0.0,1.0,1.0
933,1580559790.140193,61866,9999,127.0.0.1,127.0.0.1,1.7e-05,tcp,9999,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,1,0.0,0.0,0.9967809999999999,1.0,0.001073,0.998927,0.0,100,1,0.01,0.99,0.02,0.0,0.0,0.0,1.0,1.0
934,1580559790.140236,61866,524,127.0.0.1,127.0.0.1,1.6e-05,tcp,524,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,1,0.0,0.0,0.996785,1.0,0.001072,0.998928,0.0,100,1,0.01,0.99,0.03,0.0,0.0,0.0,1.0,1.0
935,1580559790.1402788,61866,5915,127.0.0.1,127.0.0.1,1.6e-05,tcp,5915,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934,1,0.0,0.0,0.9967879999999999,1.0,0.0010710000000000001,0.9989290000000001,0.0,100,1,0.01,0.99,0.04,0.0,0.0,0.0,1.0,1.0
936,1580559790.140321,61866,99,127.0.0.1,127.0.0.1,1.6e-05,tcp,99,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,1,0.0,0.0,0.996791,1.0,0.00107,0.9989299999999999,0.0,100,1,0.01,0.99,0.05,0.0,0.0,0.0,1.0,1.0
937,1580559790.1403651,61866,2383,127.0.0.1,127.0.0.1,1.6e-05,tcp,2383,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,1,0.0,0.0,0.9967950000000001,1.0,0.001068,0.9989319999999999,0.0,100,1,0.01,0.99,0.06,0.0,0.0,0.0,1.0,1.0
938,1580559790.140407,61866,1840,127.0.0.1,127.0.0.1,1.7e-05,tcp,1840,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,1,0.0,0.0,0.996798,1.0,0.001067,0.998933,0.0,100,1,0.01,0.99,0.07,0.0,0.0,0.0,1.0,1.0
939,1580559790.14045,61866,3766,127.0.0.1,127.0.0.1,1.6e-05,tcp,3766,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,1,0.0,0.0,0.9968020000000001,1.0,0.001066,0.998934,0.0,100,1,0.01,0.99,0.08,0.0,0.0,0.0,1.0,1.0
940,1580559790.140492,61866,5221,127.0.0.1,127.0.0.1,4.1e-05,tcp,5221,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939,1,0.0,0.0,0.9968049999999999,1.0,0.001065,0.998935,0.0,100,1,0.01,0.99,0.09,0.0,0.0,0.0,1.0,1.0
941,1580559790.1405609,61866,311,127.0.0.1,127.0.0.1,1.6e-05,tcp,311,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,1,0.0,0.0,0.9968090000000001,1.0,0.001064,0.998936,0.0,100,1,0.01,0.99,0.1,0.0,0.0,0.0,1.0,1.0
942,1580559790.140604,61866,1058,127.0.0.1,127.0.0.1,1.6e-05,tcp,1058,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,1,0.0,0.0,0.996812,1.0,0.0010630000000000001,0.9989370000000001,0.0,100,1,0.01,0.99,0.11,0.0,0.0,0.0,1.0,1.0
943,1580559790.140646,61866,3017,127.0.0.1,127.0.0.1,1.6e-05,tcp,3017,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,1,0.0,0.0,0.996815,1.0,0.001062,0.9989379999999999,0.0,100,1,0.01,0.99,0.12,0.0,0.0,0.0,1.0,1.0
944,1580559790.1407099,61866,711,127.0.0.1,127.0.0.1,1.6e-05,tcp,711,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,1,0.0,0.0,0.996819,1.0,0.00106,0.9989399999999999,0.0,100,1,0.01,0.99,0.13,0.0,0.0,0.0,1.0,1.0
945,1580559790.1407518,61866,5633,127.0.0.1,127.0.0.1,1.6e-05,tcp,5633,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,1,0.0,0.0,0.996822,1.0,0.001059,0.998941,0.0,100,1,0.01,0.99,0.14,0.0,0.0,0.0,1.0,1.0
946,1580559790.140794,61866,7778,127.0.0.1,127.0.0.1,1.6e-05,tcp,7778,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,1,0.0,0.0,0.996825,1.0,0.001058,0.998942,0.0,100,1,0.01,0.99,0.15,0.0,0.0,0.0,1.0,1.0
947,1580559790.140836,61866,407,127.0.0.1,127.0.0.1,1.7e-05,tcp,407,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946,1,0.0,0.0,0.9968290000000001,1.0,0.001057,0.998943,0.0,100,1,0.01,0.99,0.16,0.0,0.0,0.0,1.0,1.0
948,1580559790.140878,61866,50006,127.0.0.1,127.0.0.1,1.6e-05,tcp,50006,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947,1,0.0,0.0,0.9968319999999999,1.0,0.001056,0.998944,0.0,100,1,0.01,0.99,0.17,0.0,0.0,0.0,1.0,1.0
949,1580559790.14092,61866,7741,127.0.0.1,127.0.0.1,1.6e-05,tcp,7741,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,1,0.0,0.0,0.996835,1.0,0.0010550000000000002,0.9989450000000001,0.0,100,1,0.01,0.99,0.18,0.0,0.0,0.0,1.0,1.0
